"","long","lat"
"769612.1",-9.42500031963125,64.6749989031818
"1662209",-4.57500015515257,43.4249992635589
"757043",-7.8750002670659,64.9749988980941
"1015336",-8.2250002789355,58.8249990023915
"1716715",-9.27500031454429,42.1249992856055
"1611858",-2.1250000720654,44.6249992432082
"1034118",-14.125000479023,58.374999010023
"597427.2",-8.67500029419641,68.7749988336502
"1653814.1",-4.32500014667429,43.6249992601671
"1067773",-11.3750003857619,57.5749990235901
"1212653",-12.375000419675,54.1249990820984
"1042607",-9.67500032810954,58.1749990134148
"1616051",-2.475000083935,44.5249992449041
"826119",-19.075000646893,63.3249989260763
"1647509",-4.57500015515257,43.7749992576232
"950216",-9.22500031284863,60.3749989761052
"1229417",-14.1750004807186,53.724999088882
"603563",-16.8750005722841,68.6249988361941
"1050986",-10.7250003637183,57.9749990168066
"1492058",-7.12500024163106,47.4749991948752
"1714876",3.77500012802206,42.1749992847575
"1641172",-6.42500021789186,43.9249992550794
"1681311.1",5.52500018737005,42.9749992711904
"1612657",37.8250012827642,44.6249992432082
"1057585",4.22500014328298,57.8249990193504
"1637055",-2.27500007715238,44.0249992533835
"1504679.1",-6.07500020602227,47.1749991999629
"754944.1",-7.82500026537025,65.0249988972462
"1653815",-4.27500014497863,43.6249992601671
"996209",-19.5750006638495,59.27499899476
"754939.1",-8.07500027384853,65.0249988972462
"769612.2",-9.42500031963125,64.6749989031818
"484861.2",33.0250011199811,71.4749987878611
"967054",-7.32500024841368,59.9749989828887
"1212647",-12.6750004298489,54.1249990820984
"1651717",-4.17500014158732,43.6749992593191
"998486",-10.7250003637183,59.2249989956079
"1738245",17.2250005841537,41.6249992940849
"549894",29.6750010063721,69.9249988141475
"597426.2",-8.72500029589207,68.7749988336502
"1021629",-8.57500029080509,58.6749990049353
"1553018",-4.12500013989167,46.0249992194657
"1603454",-2.32500007884803,44.8249992398164
"1625273",38.6250013098946,44.3249992482958
"1216850",-12.525000424762,54.0249990837943
"1634891.1",-5.47500018567439,44.0749992525356
"1082510",-9.52500032302257,57.2249990295258
"663525",41.2250013980688,67.2249988599365
"830367",-16.6750005655014,63.2249989277722
"1704381",4.02500013650035,42.4249992805178
"1653819",-4.07500013819601,43.6249992601671
"828220",-19.0250006451973,63.2749989269243
"1641592",14.5750004942839,43.9249992550794
"1590835",-3.2750001110655,45.1249992347287
"1471010",-9.52500032302257,47.9749991863958
"723311",-14.4750004908926,65.774998884527
"759115",-9.27500031454429,64.9249988989421
"956577",-6.17500020941358,60.224998978649
"716731",-28.4750009656764,65.9249988819831
"1218919",-14.0750004773273,53.9749990846422
"1294887",4.32500014667429,52.1749991151683
"595327",-8.67500029419641,68.8249988328023
"1704471",8.52500028910944,42.4249992805178
"1214730",-13.5250004586751,54.0749990829464
"1546714",-4.32500014667429,46.1749992169218
"1725112",-9.42500031963125,41.9249992889972
"1309227",-13.6750004637621,51.8249991211039
"1612657.1",37.8250012827642,44.6249992432082
"1216849",-12.5750004264576,54.0249990837943
"1616041",-2.97500010089156,44.5249992449041
"1065678",-11.1250003772836,57.6249990227422
"1061504",-9.82500033319651,57.7249990210463
"757046.1",-7.72500026197893,64.9749988980941
"985895",-10.2750003484574,59.5249989905202
"1013009",-19.5750006638495,58.8749990015435
"1210541",-12.9750004400229,54.1749990812505
"763310.1",-9.52500032302257,64.824998900638
"1595048.1",-2.62500008902197,45.0249992364246
"1651947",7.32500024841368,43.6749992593191
"956583",-5.87500019923964,60.224998978649
"847377",-6.17500020941358,62.8249989345558
"1097218",-9.12500030945731,56.8749990354614
"1651742",-2.92500009919591,43.6749992593191
"1574033",-3.37500011445682,45.5249992279451
"1536204",-4.82500016363085,46.4249992126821
"1006904",-9.82500033319651,59.0249989989997
"1120294",-10.3250003501531,56.3249990447888
"967074",-6.32500021450055,59.9749989828887
"1639092",-5.42500018397873,43.9749992542315
"767545",-7.77500026367459,64.7249989023339
"685546",-12.7250004315446,66.674998869264
"918751",-7.47500025350065,61.124998963386
"1649621",-3.9750001348047,43.7249992584712
"597425.1",-8.77500029758772,68.7749988336502
"713913",40.6250013777209,66.0249988802873
"1212632",-13.4250004552838,54.1249990820984
"1639083",-5.87500019923964,43.9749992542315
"601465.1",-16.7750005688928,68.6749988353461
"1647510",-4.52500015345692,43.7749992576232
"1548815",-4.27500014497863,46.1249992177698
"754944.2",-7.82500026537025,65.0249988972462
"1632718",-9.12500030945731,44.1249992516876
"771712",-9.42500031963125,64.6249989040297
"1681009",-9.57500032471822,42.9749992711904
"1468928",-8.62500029250075,48.0249991855478
"782149",-12.5750004264576,64.3749989082695
"1653829",-3.57500012123944,43.6249992601671
"1653829.1",-3.57500012123944,43.6249992601671
"1639149",-2.57500008732632,43.9749992542315
"971277",-6.17500020941358,59.8749989845846
"1647477",-6.17500020941358,43.7749992576232
"1342872",-11.4250003874575,51.0249991346711
"754941.1",-7.97500027045722,65.0249988972462
"754942",-7.92500026876156,65.0249988972462
"754944.3",-7.82500026537025,65.0249988972462
"612108",-9.62500032641388,68.4249988395858
"761212.3",-9.42500031963125,64.87499889979
"102896",44.7750015184604,80.5749986335349
"1748776",18.775000636719,41.3749992983247
"681341",-12.9750004400229,66.7749988675681
"771644",-12.8250004349359,64.6249989040297
"998489.1",-10.5750003586314,59.2249989956079
"1195872",-11.4250003874575,54.5249990753148
"1714971",8.52500028910944,42.1749992847575
"996452",-7.425000251805,59.27499899476
"805226",-13.7250004654577,63.8249989175969
"763309",-9.57500032471822,64.824998900638
"723309",-14.5750004942839,65.774998884527
"1284042",-12.9250004383272,52.4249991109286
"967106",-4.72500016023955,59.9749989828887
"488931",26.5250008995458,71.374998789557
"491399",44.9250015235474,71.324998790405
"1481537",-8.17500027723985,47.7249991906355
"270672",33.5750011386333,76.5749987013706
"754942.1",-7.92500026876156,65.0249988972462
"1656793",39.6250013438078,43.574999261015
"817798",-15.1250005129361,63.5249989226846
"939729",-8.57500029080509,60.6249989718654
"1468932",-8.42500028571813,48.0249991855478
"1212637.1",-13.1750004468055,54.1249990820984
"1366063",-6.87500023315278,50.4749991439985
"1662210",-4.52500015345692,43.4249992635589
"102900.1",44.975001525243,80.5749986335349
"595327.1",-8.67500029419641,68.8249988328023
"950237",-8.17500027723985,60.3749989761052
"688586.1",34.2750011623725,66.6249988701119
"1212663",-11.8750004027184,54.1249990820984
"752563",-21.8750007418497,65.0749988963982
"757041",-7.97500027045722,64.9749988980941
"1307165",-11.7750003993271,51.874999120256
"1725959.1",32.9250011165898,41.9249992889972
"1053105",-9.77500033150085,57.9249990176545
"948112.1",-9.42500031963125,60.4249989752572
"1691508",-9.62500032641388,42.7249992754301
"484861.3",33.0250011199811,71.4749987878611
"1645451",-2.475000083935,43.8249992567753
"1563528",-3.6250001229351,45.7749992237054
"1553018.1",-4.12500013989167,46.0249992194657
"603563.1",-16.8750005722841,68.6249988361941
"1055141",-12.9750004400229,57.8749990185025
"1174898",-10.1250003433704,55.0249990668354
"320771",18.5250006282407,75.3749987217213
"1122264",-16.8250005705884,56.2749990456367
"960734.1",-8.32500028232681,60.1249989803449
"491400.1",44.975001525243,71.324998790405
"1649612",-4.42500015006561,43.7249992584712
"720919",-29.0750009860243,65.824998883679
"761207",-9.67500032810954,64.87499889979
"1649634",-3.32500011276116,43.7249992584712
"937630",-8.52500028910944,60.6749989710175
"102900.2",44.975001525243,80.5749986335349
"723311.1",-14.4750004908926,65.774998884527
"1691874",8.6750002941964,42.7249992754301
"1080380",-11.0250003738923,57.2749990286778
"754941.2",-7.97500027045722,65.0249988972462
"757047",-7.67500026028328,64.9749988980941
"761215",-9.27500031454429,64.87499889979
"1212663.1",-11.8750004027184,54.1249990820984
"754939.2",-8.07500027384853,65.0249988972462
"1574031",-3.47500011784813,45.5249992279451
"1648389",39.4250013370252,43.7749992576232
"601463.1",-16.8750005722841,68.6749988353461
"1048906",-9.7250003298052,58.0249990159586
"1650490",39.4750013387208,43.7249992584712
"759151",-7.47500025350065,64.9249988989421
"1708839",16.9250005739797,42.3249992822137
"1725472",8.57500029080509,41.9249992889972
"777952",-12.4250004213706,64.4749989065736
"706423.1",-18.8750006401103,66.1749988777434
"1651738",-3.12500010597854,43.6749992593191
"1042491",-15.4750005248057,58.1749990134148
"698149",-12.5750004264576,66.3749988743516
"597425.2",-8.77500029758772,68.7749988336502
"1265106",-14.7250004993708,52.8749991032971
"1672608.1",-9.62500032641388,43.1749992677986
"1032115",-9.27500031454429,58.4249990091751
"1604199",34.9250011844161,44.8249992398164
"754944.4",-7.82500026537025,65.0249988972462
"1651734.1",-3.32500011276116,43.6749992593191
"1090909",-9.57500032471822,57.0249990329175
"1212636",-13.2250004485011,54.1249990820984
"1212634",-13.3250004518925,54.1249990820984
"674813",-24.3750008266326,66.9249988650242
"1227325",-13.7750004671534,53.774999088034
"1761050",2.47500008393499,41.0749993034123
"484860.1",32.9750011182855,71.4749987878611
"754938.2",-8.12500027554419,65.0249988972462
"599523.1",-8.87500030097903,68.7249988344982
"758823",-23.875000809676,64.9249988989421
"1504683",-5.87500019923964,47.1749991999629
"599520",-9.025000306066,68.7249988344982
"1629477",38.8250013166773,44.2249992499917
"754939.3",-8.07500027384853,65.0249988972462
"1216860",-12.0250004078054,54.0249990837943
"757041.1",-7.97500027045722,64.9749988980941
"769611",-9.47500032132691,64.6749989031818
"1015340",-8.02500027215287,58.8249990023915
"708543.1",-17.8750006061972,66.1249988785914
"1170698",-10.1250003433704,55.1249990651395
"1649850",7.47500025350065,43.7249992584712
"1172796",-10.2250003467618,55.0749990659874
"964924",-8.82500029928337,60.0249989820408
"1090917",-9.17500031115297,57.0249990329175
"597425.3",-8.77500029758772,68.7749988336502
"1621064",38.1750012946338,44.4249992465999
"1670508",-9.62500032641388,43.2249992669506
"575250",37.4750012708946,69.3249988243228
"1759066",8.27500028063115,41.1249993025644
"1561425",-3.77500012802207,45.8249992228574
"1643309",-4.57500015515257,43.8749992559273
"1660996",39.7750013488948,43.4749992627109
"1500484",-5.82500019754399,47.274999198267
"754942.2",-7.92500026876156,65.0249988972462
"1645407",-4.67500015854389,43.8249992567753
"484861.4",33.0250011199811,71.4749987878611
"1653829.2",-3.57500012123944,43.6249992601671
"1630975",8.72500029589207,44.1749992508397
"1097218.1",-9.12500030945731,56.8749990354614
"1309348",-7.62500025858762,51.8249991211039
"846975",-26.2750008910675,62.8249989345558
"1636993",-5.37500018228308,44.0249992533835
"1649623",-3.87500013141338,43.7249992584712
"830324",-18.8250006384147,63.2249989277722
"1595046.1",-2.72500009241328,45.0249992364246
"1639143",-2.87500009750025,43.9749992542315
"1286157",-12.1750004128924,52.3749991117765
"1748747",17.325000587545,41.3749992983247
"1001016",10.775000365414,59.1749989964559
"1496263",-6.87500023315278,47.3749991965711
"566756",32.7750011115028,69.524998820931
"1605890",14.4750004908926,44.7749992406643
"956584",-5.82500019754399,60.224998978649
"1548812.1",-4.42500015006561,46.1249992177698
"1740362",18.0750006129798,41.5749992949329
"1679917.1",40.8250013845035,43.0249992703424
"1730151",32.5250011030246,41.8249992906931
"1550917",-4.17500014158732,46.0749992186177
"1466822",-8.92500030267469,48.0749991846999
"1618884",34.1750011589812,44.474999245752
"1212640",-13.0250004417185,54.1249990820984
"1693973",8.62500029250075,42.6749992762781
"769613",-9.3750003179356,64.6749989031818
"1149707",-9.67500032810954,55.62499905666
"754951",-7.47500025350065,65.0249988972462
"1658052",-2.42500008223934,43.524999261863
"1357579",-11.0750003755879,50.6749991406067
"1216848",-12.6250004281533,54.0249990837943
"1748746",17.2750005858493,41.3749992983247
"1487849",-7.57500025689196,47.5749991931793
"950214",-9.32500031623994,60.3749989761052
"603563.2",-16.8750005722841,68.6249988361941
"272380",13.975000473936,76.5249987022186
"1013612",10.5750003586313,58.8749990015435
"1517289",-5.5750001890657,46.8749992050506
"1082477",-11.1750003789792,57.2249990295258
"769609",-9.57500032471822,64.6749989031818
"1082395",-15.2750005180231,57.2249990295258
"601464.1",-16.8250005705884,68.6749988353461
"754938.3",-8.12500027554419,65.0249988972462
"754938.4",-8.12500027554419,65.0249988972462
"1544606",-4.72500016023955,46.2249992160739
"1738101",10.0250003399791,41.6249992940849
"1651977",8.82500029928337,43.6749992593191
"1714872",3.57500012123944,42.1749992847575
"1181190",-10.5250003569357,54.8749990693792
"1651734.2",-3.32500011276116,43.6749992593191
"769612.3",-9.42500031963125,64.6749989031818
"274485",14.2250004824143,76.4749987030665
"1051342",7.0750002399354,57.9749990168066
"1645668",8.37500028402247,43.8249992567753
"922994",-5.32500018058742,61.0249989650819
"754942.3",-7.92500026876156,65.0249988972462
"348458",37.8750012844598,74.7249987327446
"1672608.2",-9.62500032641388,43.1749992677986
"759153",-7.37500025010934,64.9249988989421
"720940",-28.0250009504155,65.824998883679
"727216",-29.2250009911112,65.6749988862229
"1738543",32.1250010894593,41.6249992940849
"1651977.1",8.82500029928337,43.6749992593191
"1061866",8.27500028063115,57.7249990210463
"952373",-6.37500021619621,60.3249989769531
"102900.3",44.975001525243,80.5749986335349
"1651748",-2.62500008902197,43.6749992593191
"1468907",-9.67500032810954,48.0249991855478
"1755067",18.3250006214581,41.2249993008685
"1195872.1",-11.4250003874575,54.5249990753148
"1510985",-5.77500019584833,47.0249992025067
"1269296",-15.2250005163274,52.774999104993
"1632718.1",-9.12500030945731,44.1249992516876
"1471010.1",-9.52500032302257,47.9749991863958
"1017323",-13.8750004705447,58.7749990032394
"759115.1",-9.27500031454429,64.9249988989421
"1120048",-22.6250007672846,56.3249990447888
"597426.3",-8.72500029589207,68.7749988336502
"1622351",-2.475000083935,44.3749992474479
"589018",-9.12500030945731,68.9749988302584
"1485739",-8.07500027384853,47.6249991923314
"1019523",-8.87500030097903,58.7249990040874
"1015289",-10.5750003586314,58.8249990023915
"1141055",-22.275000755415,55.8249990532682
"998481",-10.9750003721966,59.2249989956079
"1076186",-10.7250003637183,57.3749990269819
"817800",-15.0250005095448,63.5249989226846
"1681009.1",-9.57500032471822,42.9749992711904
"1534102",-4.92500016702217,46.4749992118342
"773461",-26.9750009148067,64.5749989048777
"757031",-8.47500028741378,64.9749988980941
"807315",-14.2750004841099,63.7749989184448
"1074085",-10.775000365414,57.424999026134
"1654692",39.5750013421121,43.6249992601671
"1634863",-6.87500023315278,44.0749992525356
"754944.5",-7.82500026537025,65.0249988972462
"1651740",-3.02500010258722,43.6749992593191
"1498372",-6.42500021789186,47.3249991974191
"761212.4",-9.42500031963125,64.87499889979
"601463.2",-16.8750005722841,68.6749988353461
"754938.5",-8.12500027554419,65.0249988972462
"1099303",-9.87500033489216,56.8249990363093
"1637007",-4.67500015854389,44.0249992533835
"1610490",34.4750011691552,44.6749992423602
"1651720.1",-4.02500013650035,43.6749992593191
"1647477.1",-6.17500020941358,43.7749992576232
"1693981",9.025000306066,42.6749992762781
"754939.4",-8.07500027384853,65.0249988972462
"998552",-7.425000251805,59.2249989956079
"1508884",-5.82500019754399,47.0749992016588
"754938.6",-8.12500027554419,65.0249988972462
"1223122",-13.9250004722403,53.8749990863381
"603565.1",-16.7750005688928,68.6249988361941
"1693608",-9.62500032641388,42.6749992762781
"1632752",-7.425000251805,44.1249992516876
"971281",-5.97500020263096,59.8749989845846
"1030316",5.77500019584833,58.4749990083271
"1302965",-11.7750003993271,51.9749991185601
"754937.1",-8.17500027723985,65.0249988972462
"1464718",-9.12500030945731,48.1249991838519
"771713",-9.3750003179356,64.6249989040297
"1632811",-4.47500015176126,44.1249992516876
"769611.1",-9.47500032132691,64.6749989031818
"1464719.1",-9.07500030776166,48.1249991838519
"759118.1",-9.12500030945731,64.9249988989421
"1011044",-12.8250004349359,58.9249990006956
"1008926",-13.7250004654577,58.9749989998476
"759152",-7.425000251805,64.9249988989421
"1214750",-12.525000424762,54.0749990829464
"761212.5",-9.42500031963125,64.87499889979
"1742462",18.0750006129798,41.5249992957808
"952316",-9.22500031284863,60.3249989769531
"1141202",-14.9250005061535,55.8249990532682
"922955",-7.27500024671802,61.0249989650819
"1481545",-7.77500026367459,47.7249991906355
"757043.1",-7.8750002670659,64.9749988980941
"754939.5",-8.07500027384853,65.0249988972462
"754940.3",-8.02500027215287,65.0249988972462
"484861.5",33.0250011199811,71.4749987878611
"1080375",-11.2750003823705,57.2749990286778
"691744",-17.8250006045015,66.5249988718078
"1540405",-4.7750001619352,46.324999214378
"1191676",-11.2250003806749,54.624999073619
"964885",-10.775000365414,60.0249989820408
"612109",-9.57500032471822,68.4249988395858
"1017429",-8.57500029080509,58.7749990032394
"1672607",-9.67500032810954,43.1749992677986
"1025818",-9.12500030945731,58.5749990066312
"1637266",8.27500028063115,44.0249992533835
"597427.3",-8.67500029419641,68.7749988336502
"484861.6",33.0250011199811,71.4749987878611
"1651977.2",8.82500029928337,43.6749992593191
"1038290",-15.5250005265014,58.2749990117189
"1625270",38.4750013048077,44.3249992482958
"102900.4",44.975001525243,80.5749986335349
"1072005",-9.77500033150085,57.474999025286
"954429",-8.57500029080509,60.274998977801
"736075.1",-6.2750002128049,65.4749988896147
"1643309.1",-4.57500015515257,43.8749992559273
"754942.4",-7.92500026876156,65.0249988972462
"668857",-7.17500024332671,67.0749988624804
"1069873",-11.3750003857619,57.5249990244381
"1602122",36.0750012234162,44.8749992389684
"597425.4",-8.77500029758772,68.7749988336502
"1044593",-15.3750005214144,58.1249990142627
"1634883.1",-5.87500019923964,44.0749992525356
"746565",-6.77500022976146,65.2249988938544
"1502575.1",-6.2750002128049,47.224999199115
"1288260",-12.0250004078054,52.3249991126245
"1578242",-2.92500009919591,45.424999229641
"952332",-8.42500028571813,60.3249989769531
"1212636.1",-13.2250004485011,54.1249990820984
"1269296.1",-15.2250005163274,52.774999104993
"954432",-8.42500028571813,60.274998977801
"950215.1",-9.27500031454429,60.3749989761052
"759119.1",-9.07500030776166,64.9249988989421
"1691874.1",8.6750002941964,42.7249992754301
"1546709",-4.57500015515257,46.1749992169218
"1569830",-3.52500011954378,45.6249992262492
"1072007",-9.67500032810954,57.474999025286
"819893",-15.3750005214144,63.4749989235325
"729624",-13.825000468849,65.6249988870708
"1067784",-10.8250003671096,57.5749990235901
"1553019",-4.07500013819601,46.0249992194657
"1004787",-10.6750003620227,59.0749989981517
"597427.4",-8.67500029419641,68.7749988336502
"484861.7",33.0250011199811,71.4749987878611
"754937.2",-8.17500027723985,65.0249988972462
"754942.5",-7.92500026876156,65.0249988972462
"520244",17.175000582458,70.6249988022762
"1578234",-3.32500011276116,45.424999229641
"1730151.1",32.5250011030246,41.8249992906931
"1559321",-3.9750001348047,45.8749992220095
"597421.1",-8.97500030437035,68.7749988336502
"1496263.1",-6.87500023315278,47.3749991965711
"1101844",12.1750004128924,56.7749990371573
"1221032",-13.4250004552838,53.9249990854902
"1725961",33.0250011199811,41.9249992889972
"601465.2",-16.7750005688928,68.6749988353461
"1525697",-5.17500017550045,46.6749992084424
"759115.2",-9.27500031454429,64.9249988989421
"817803",-14.8750005044578,63.5249989226846
"1273493",-15.3750005214144,52.6749991066888
"1212636.2",-13.2250004485011,54.1249990820984
"489297",44.8250015201561,71.374998789557
"1237815",-14.2750004841099,53.5249990922738
"1632718.2",-9.12500030945731,44.1249992516876
"1513086",-5.72500019415267,46.9749992033547
"1515187",-5.67500019245702,46.9249992042026
"964932",-8.42500028571813,60.0249989820408
"729624.1",-13.825000468849,65.6249988870708
"1632718.3",-9.12500030945731,44.1249992516876
"708496",-20.2250006858931,66.1249988785914
"1214730.1",-13.5250004586751,54.0749990829464
"1057382",-5.9250002009353,57.8249990193504
"769611.2",-9.47500032132691,64.6749989031818
