"","x","y"
"710647",-17.6750005994146,66.0749988794393
"702225.1",-18.775000636719,66.2749988760475
"935533",-8.37500028402247,60.7249989701695
"1019543.1",-7.8750002670659,58.7249990040874
"790545",-12.7750004332402,64.1749989116612
"1258830.1",-13.5250004586751,53.0249991007532
"891581",-0.975000033065307,61.7749989523627
"1202292",-5.42500018397873,54.3749990778587
"358730",26.4750008978501,74.4749987369844
"950231.1",-8.47500028741378,60.3749989761052
"836594",-20.3250006892844,63.0749989303161
"268176",13.7750004671534,76.6249987005227
"282895",14.7250004993708,76.2749987064583
"845213",-9.3750003179356,62.8749989337079
"802865",-26.7750009080241,63.8749989167489
"641313",-19.3750006570669,67.7249988514571
"994196",-15.2250005163274,59.324998993912
"862107",-4.67500015854389,62.4749989404914
"1500480",-6.02500020432661,47.274999198267
"832342",-22.9250007774585,63.1749989286202
"1042969",8.42500028571812,58.1749990134148
"939728",-8.62500029250075,60.6249989718654
"1174749",-17.5750005960233,55.0249990668354
"1233647.1",-12.6750004298489,53.6249990905779
"935532",-8.42500028571813,60.7249989701695
"929285",-5.77500019584833,60.8749989676257
"811286",-25.7250008724153,63.6749989201407
"729314",-29.3250009945025,65.6249988870708
"977589",-5.5750001890657,59.7249989871285
"704149",-27.5750009351546,66.2249988768955
"788153",-27.3750009283719,64.2249989108133
"1053449.1",7.425000251805,57.9249990176545
"499236",16.7750005688928,71.1249987937967
"1074007",-14.6750004976752,57.424999026134
"824015",-19.2750006536756,63.3749989252284
"771644",-12.8250004349359,64.6249989040297
"954420",-9.025000306066,60.274998977801
"1007316",10.775000365414,59.0249989989997
"886858.1",-27.1250009198937,61.8749989506668
"952338",-8.12500027554419,60.3249989769531
"268176.1",13.7750004671534,76.6249987005227
"716720",-29.0250009843286,65.9249988819831
"1090979",-6.07500020602227,57.0249990329175
"996274",-16.3250005536319,59.27499899476
"1053449.2",7.425000251805,57.9249990176545
"782163.1",-11.8750004027184,64.3749989082695
"532844",17.175000582458,70.3249988073639
"522343.1",17.1250005807624,70.5749988031242
"786352",-12.4250004213706,64.2749989099654
"954427",-8.67500029419641,60.274998977801
"828229",-18.5750006299364,63.2749989269243
"836566",-21.7250007367628,63.0749989303161
"935510",-9.52500032302257,60.7249989701695
"834486",-20.7250007028496,63.1249989294681
"832342.1",-22.9250007774585,63.1749989286202
"1053450.2",7.47500025350065,57.9249990176545
"1130813",-9.3750003179356,56.0749990490285
"964872",-11.4250003874575,60.0249989820408
"742255",-12.2750004162837,65.3249988921585
"971299",-5.07500017210914,59.8749989845846
"939728.1",-8.62500029250075,60.6249989718654
"710650",-17.5250005943276,66.0749988794393
"396575",28.7250009741547,73.5749987522474
"1494198",-5.12500017380479,47.4249991957232
"809167.2",-26.6750009046328,63.7249989192928
"1071824",-18.8250006384147,57.474999025286
"952598.1",4.8750001653265,60.3249989769531
"943929",-8.57500029080509,60.5249989735613
"1489967",-6.67500022637014,47.5249991940273
"1051364",8.17500027723984,57.9749990168066
"893609",-4.57500015515257,61.7249989532106
"522394",19.6750006672408,70.5749988031242
"897810",-4.52500015345692,61.6249989549065
"952332.1",-8.42500028571813,60.3249989769531
"526544",17.175000582458,70.47499880482
"552054",32.6750011081115,69.8749988149954
"549895",29.7250010080678,69.9249988141475
"1095396",4.77500016193519,56.9249990346134
"687398",-25.1250008520674,66.6249988701119
"532844.1",17.175000582458,70.3249988073639
"790488",-15.6250005298927,64.1749989116612
"788444.1",-12.8250004349359,64.2249989108133
"1153782.1",-15.9250005400666,55.5249990583559
"524444",17.175000582458,70.5249988039721
"1053439",6.92500023484842,57.9249990176545
"855391",-25.475000863937,62.6249989379476
"819963.2",-11.8750004027184,63.4749989235325
"740130",-13.5250004586751,65.3749988913106
"964997",-5.17500017550045,60.0249989820408
"532844.2",17.175000582458,70.3249988073639
"847374",-6.32500021450055,62.8249989345558
"670819",-14.0750004773273,67.0249988633283
"337799",29.9250010148504,74.9749987285049
"954431.1",-8.47500028741378,60.274998977801
"666553",-17.3750005892406,67.1249988616324
"886858.2",-27.1250009198937,61.8749989506668
"704325",-18.775000636719,66.2249988768955
"746244",-22.8250007740672,65.2249988938544
"1023576",-16.2250005502405,58.6249990057833
"933437",-8.17500027723985,60.7749989693216
"1045030.1",6.47500021958752,58.1249990142627
"969073",-11.3750003857619,59.9249989837367
"1050844",-17.8250006045015,57.9749990168066
"958662",-6.92500023484843,60.1749989794969
"1183648",7.37500025010933,54.8249990702272
"1153752",-17.4250005909363,55.5249990583559
"613076",38.7750013149816,68.4249988395858
"597424.2",-8.82500029928337,68.7749988336502
"889315",-9.27500031454429,61.8249989515147
"927193",-5.37500018228308,60.9249989667777
"1066038",6.87500023315277,57.6249990227422
"1053441.1",7.02500023823973,57.9249990176545
"1021481",-15.9750005417623,58.6749990049353
"1588743",-2.87500009750025,45.1749992338807
"975482",-5.9250002009353,59.7749989862805
"1017310",-14.5250004925882,58.7749990032394
"956547",-7.67500026028328,60.224998978649
"1068235",11.7250003976315,57.5749990235901
"1103359",-17.0750005790667,56.7249990380052
"775566",-26.7250009063284,64.5249989057256
"954423.1",-8.87500030097903,60.274998977801
"516135",21.7250007367628,70.7249988005803
"948170.1",-6.52500022128318,60.4249989752572
"786352.1",-12.4250004213706,64.2749989099654
"674813",-24.3750008266326,66.9249988650242
"962840",-8.02500027215287,60.0749989811928
"1233625",-13.7750004671534,53.6249990905779
"1051342",7.0750002399354,57.9749990168066
"733513",-29.3750009961982,65.5249988887667
"1179196",-5.22500017719611,54.9249990685313
"927193.1",-5.37500018228308,60.9249989667777
"1027936",-8.2250002789355,58.5249990074792
"725116",-29.2250009911112,65.7249988853749
"670822.1",-13.9250004722403,67.0249988633283
"798666",-26.7250009063284,63.974998915053
"518143",17.1250005807624,70.6749988014283
"1017307",-14.6750004976752,58.7749990032394
"1078312",-9.42500031963125,57.3249990278299
"1038319",-14.0750004773273,58.2749990117189
"720917",-29.1750009894156,65.824998883679
"1053439.1",6.92500023484842,57.9249990176545
"794741.2",-12.9750004400229,64.0749989133571
"756716",-24.2250008215456,64.9749988980941
"1038290",-15.5250005265014,58.2749990117189
"956547.1",-7.67500026028328,60.224998978649
"954421",-8.97500030437035,60.274998977801
"700250",-12.525000424762,66.3249988751996
"782155",-12.2750004162837,64.3749989082695
"1073920.1",-19.0250006451973,57.424999026134
"1092808",-19.6250006655452,56.9749990337655
"1063509",-14.5750004942839,57.6749990218942
"943933",-8.37500028402247,60.5249989735613
"102899.3",44.9250015235474,80.5749986335349
"1189698",-5.12500017380479,54.674999072771
"943928",-8.62500029250075,60.5249989735613
"1015721",11.0250003738923,58.8249990023915
"937630.1",-8.52500028910944,60.6749989710175
"714804",-19.8250006723278,65.9749988811352
"620335",-18.2750006197625,68.2249988429776
"672922",-13.9250004722403,66.9749988641763
"790272.1",-26.4250008961545,64.1749989116612
"1151893",-5.37500018228308,55.574999057508
"718820",-29.0250009843286,65.8749988828311
"509820",20.9750007113279,70.8749987980365
"1036392",-5.42500018397873,58.3249990108709
"941835",-8.27500028063115,60.5749989727134
"102899.4",44.9250015235474,80.5749986335349
"891420",-9.025000306066,61.7749989523627
"819963.3",-11.8750004027184,63.4749989235325
"1034218",-9.12500030945731,58.374999010023
"1189591",-10.47500035524,54.674999072771
"952320",-9.025000306066,60.3249989769531
"1046682.1",-15.9250005400666,58.0749990151107
"1540415",-4.27500014497863,46.324999214378
"847377.1",-6.17500020941358,62.8249989345558
"838747.1",-17.6750005994146,63.024998931164
"714804.1",-19.8250006723278,65.9749988811352
"716718",-29.1250009877199,65.9249988819831
"1065556",-17.2250005841537,57.6249990227422
"102896.2",44.7750015184604,80.5749986335349
"994196.1",-15.2250005163274,59.324998993912
"954429.1",-8.57500029080509,60.274998977801
"1013026",-18.7250006350234,58.8749990015435
"744045",-27.7750009419372,65.2749988930064
"987900.1",-15.0250005095448,59.4749989913682
"670820",-14.0250004756317,67.0249988633283
"710647.1",-17.6750005994146,66.0749988794393
"698046",-17.7250006011102,66.3749988743516
"704455",-12.2750004162837,66.2249988768955
"994196.2",-15.2250005163274,59.324998993912
"362724",16.1750005485449,74.3749987386803
"102896.3",44.7750015184604,80.5749986335349
"1034576.1",8.77500029758772,58.374999010023
"819963.4",-11.8750004027184,63.4749989235325
"276589",14.4250004891969,76.4249987039145
"847373",-6.37500021619621,62.8249989345558
"276595.1",14.7250004993708,76.4249987039145
"946059",-7.0750002399354,60.4749989744093
"396506",25.2750008571544,73.5749987522474
"674813.1",-24.3750008266326,66.9249988650242
"914551",-7.47500025350065,61.2249989616901
"1126511",-14.4750004908926,56.1749990473326
"994364",-6.82500023145712,59.324998993912
"904040.1",-8.02500027215287,61.4749989574503
"792643.1",-12.8750004366316,64.1249989125092
"1061867",8.3250002823268,57.7249990210463
"1090979.1",-6.07500020602227,57.0249990329175
"1017310.1",-14.5250004925882,58.7749990032394
"954423.2",-8.87500030097903,60.274998977801
"710647.2",-17.6750005994146,66.0749988794393
"1099156",-17.2250005841537,56.8249990363093
"954425",-8.77500029758772,60.274998977801
"466179",43.9250014896342,71.9249987802296
"1034014",-19.3250006553712,58.374999010023
"853298.1",-25.1250008520674,62.6749989370996
"1080676",3.77500012802206,57.2749990286778
"1074111",-9.47500032132691,57.424999026134
"102897",44.8250015201561,80.5749986335349
"950235",-8.27500028063115,60.3749989761052
"522343.2",17.1250005807624,70.5749988031242
"922955",-7.27500024671802,61.0249989650819
"897726",-8.72500029589207,61.6249989549065
"274492.1",14.5750004942839,76.4749987030665
"1139098",-15.1250005129361,55.8749990524203
"729313.2",-29.3750009961982,65.6249988870708
"836580",-21.0250007130236,63.0749989303161
"851205.1",-24.7750008401978,62.7249989362517
"832367.1",-21.6750007350671,63.1749989286202
"1032522",11.0750003755879,58.4249990091751
"354319",15.9250005400666,74.5749987352885
"1437517",-4.17500014158732,48.7749991728286
"731417.1",-29.1750009894156,65.5749988879188
"687401",-24.9750008469804,66.6249988701119
"855391.1",-25.475000863937,62.6249989379476
"710647.3",-17.6750005994146,66.0749988794393
"1073920.2",-19.0250006451973,57.424999026134
"819963.5",-11.8750004027184,63.4749989235325
"503560",22.9750007791542,71.0249987954926
"102895.1",44.7250015167648,80.5749986335349
"102899.5",44.9250015235474,80.5749986335349
"1008926",-13.7250004654577,58.9749989998476
"679234.1",-13.3250004518925,66.8249988667201
"493499",44.9250015235474,71.2749987912529
"954427.1",-8.67500029419641,60.274998977801
"786352.2",-12.4250004213706,64.2749989099654
"1074111.1",-9.47500032132691,57.424999026134
"792643.2",-12.8750004366316,64.1249989125092
"790543",-12.8750004366316,64.1749989116612
"954442",-7.92500026876156,60.274998977801
"834486.1",-20.7250007028496,63.1249989294681
"442502",15.0750005112404,72.4749987709022
"960753",-7.37500025010934,60.1249989803449
"838798",-15.1250005129361,63.024998931164
"752517",-24.1750008198499,65.0749988963982
"973264",-11.8250004010228,59.8249989854326
"1153782.2",-15.9250005400666,55.5249990583559
"943931",-8.47500028741378,60.5249989735613
"906128",-8.62500029250075,61.4249989582983
"786352.3",-12.4250004213706,64.2749989099654
"1038322.1",-13.9250004722403,58.2749990117189
"1651703",-4.87500016532651,43.6749992593191
"967071",-6.47500021958752,59.9749989828887
"1051342.1",7.0750002399354,57.9749990168066
"287090.1",14.4750004908926,76.1749987081542
"1223167",-11.6750003959358,53.8749990863381
"1067644",-17.8250006045015,57.5749990235901
"558330",31.4750010674158,69.7249988175392
"1011148",-7.62500025858762,58.9249990006956
"339665",18.2250006180668,74.9249987293529
"834481",-20.9750007113279,63.1249989294681
"946031.2",-8.47500028741378,60.4749989744093
"102896.4",44.7750015184604,80.5749986335349
"1088999",-0.07500000254349,57.0749990320696
"872514",-9.32500031623994,62.2249989447311
"1057382",-5.9250002009353,57.8249990193504
"771665",-11.7750003993271,64.6249989040297
"1042528",-13.6250004620664,58.1749990134148
"1034218.1",-9.12500030945731,58.374999010023
"744052.1",-27.4250009300676,65.2749988930064
"811294",-25.32500085885,63.6749989201407
"819963.6",-11.8750004027184,63.4749989235325
"966967",-11.6750003959358,59.9749989828887
"950492",4.57500015515257,60.3749989761052
"809167.3",-26.6750009046328,63.7249989192928
"1185393",-10.3750003518487,54.7749990710751
"826158.1",-17.1250005807624,63.3249989260763
"819963.7",-11.8750004027184,63.4749989235325
"956547.2",-7.67500026028328,60.224998978649
"844911.1",-24.4750008300239,62.8749989337079
"922953",-7.37500025010934,61.0249989650819
"1155802",-19.9250006757191,55.4749990592039
"954432",-8.42500028571813,60.274998977801
"1049261",8.02500027215287,58.0249990159586
"855743",-7.8750002670659,62.6249989379476
"782154",-12.3250004179793,64.3749989082695
"1658042",-2.92500009919591,43.524999261863
"1658059",-2.07500007036975,43.524999261863
"1017307.1",-14.6750004976752,58.7749990032394
"1046682.2",-15.9250005400666,58.0749990151107
"670820.1",-14.0250004756317,67.0249988633283
"1004668",-16.6250005638058,59.0749989981517
"566806",35.2750011962857,69.524998820931
"786352.4",-12.4250004213706,64.2749989099654
"1009049",-7.57500025689196,58.9749989998476
"1011156",-7.22500024502237,58.9249990006956
"906137",-8.17500027723985,61.4249989582983
"969177",-6.17500020941358,59.9249989837367
"1019542",-7.92500026876156,58.7249990040874
"735734",-23.3250007910238,65.4749988896147
"971277",-6.17500020941358,59.8749989845846
"862098",-5.12500017380479,62.4749989404914
"1233647.2",-12.6750004298489,53.6249990905779
"102895.2",44.7250015167648,80.5749986335349
"1359708.1",-9.62500032641388,50.6249991414546
"1130813.1",-9.3750003179356,56.0749990490285
"819963.8",-11.8750004027184,63.4749989235325
"1013249",-7.57500025689196,58.8749990015435
"805217.1",-14.1750004807186,63.8249989175969
"954508",-4.62500015684823,60.274998977801
"782152.1",-12.4250004213706,64.3749989082695
"855388",-25.625000869024,62.6249989379476
"1050844.1",-17.8250006045015,57.9749990168066
"744045.1",-27.7750009419372,65.2749988930064
"518143.1",17.1250005807624,70.6749988014283
"710439",-28.0750009521111,66.0749988794393
"975494.1",-5.32500018058742,59.7749989862805
"522619",30.9250010487636,70.5749988031242
"780093",-10.3750003518487,64.4249989074215
"704322",-18.925000641806,66.2249988768955
"832361",-21.975000745241,63.1749989286202
"407021",26.0250008825892,73.3249987564871
"354535",26.7250009063284,74.5749987352885
"954425.1",-8.77500029758772,60.274998977801
"952330",-8.52500028910944,60.3249989769531
"188621.1",26.0250008825892,78.5249986683007
"1107557",-17.175000582458,56.6249990397011
"958636",-8.2250002789355,60.1749989794969
"102899.6",44.9250015235474,80.5749986335349
"836599",-20.0750006808061,63.0749989303161
"1053449.3",7.425000251805,57.9249990176545
"1155802.1",-19.9250006757191,55.4749990592039
"1030316",5.77500019584833,58.4749990083271
"1134754",-22.3250007571106,55.9749990507244
"678989.1",-25.5750008673283,66.8249988667201
"718877",-26.1750008876762,65.8749988828311
"893612",-4.42500015006561,61.7249989532106
"276595.2",14.7250004993708,76.4249987039145
"939755",-7.27500024671802,60.6249989718654
"1065705",-9.77500033150085,57.6249990227422
"998561",-6.97500023654408,59.2249989956079
"954425.2",-8.77500029758772,60.274998977801
"693694.1",-25.32500085885,66.4749988726557
"782149.1",-12.5750004264576,64.3749989082695
"954432.1",-8.42500028571813,60.274998977801
"442502.1",15.0750005112404,72.4749987709022
"964932",-8.42500028571813,60.0249989820408
"927187",-5.67500019245702,60.9249989667777
"720941.1",-27.9750009487198,65.824998883679
"1053455",7.72500026197893,57.9249990176545
"956557",-7.17500024332671,60.224998978649
"1637046",-2.72500009241328,44.0249992533835
"1153782.3",-15.9250005400666,55.5249990583559
"952320.1",-9.025000306066,60.3249989769531
"769288",-25.625000869024,64.6749989031818
"962873",-6.37500021619621,60.0749989811928
"897736",-8.2250002789355,61.6249989549065
"354319.1",15.9250005400666,74.5749987352885
"939728.2",-8.62500029250075,60.6249989718654
"710650.1",-17.5250005943276,66.0749988794393
"1067704",-14.8250005027622,57.5749990235901
"1133042",-2.92500009919591,56.0249990498765
"482760.1",32.9750011182855,71.5249987870132
"952332.2",-8.42500028571813,60.3249989769531
"276589.1",14.4250004891969,76.4249987039145
"897736.1",-8.2250002789355,61.6249989549065
"660085",-25.7750008741109,67.2749988590886
"969163",-6.87500023315278,59.9249989837367
"1015692",9.57500032471822,58.8249990023915
"849481",-5.97500020263096,62.7749989354037
"826118.2",-19.1250006485886,63.3249989260763
"950225",-8.77500029758772,60.3749989761052
"958662.1",-6.92500023484843,60.1749989794969
"901911",-9.47500032132691,61.5249989566024
"1101323",-13.8750004705447,56.7749990371573
